label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
NEFES_DARLIGI,0.0,0.0,0.0,-0.006107151508331299,-0.032820820808410645,-1.86708921319223e-05,-0.022288084030151367,-0.06296241283416748,-0.002143206977962109,-0.04160666465759277,-0.07683414220809937,-0.004805715726433846,-0.057700157165527344,-0.07619649171829224,-0.007016235934315773,-0.04649484157562256,-0.06909310817718506,-0.008122111642478558,-0.079559326171875,-0.08158129453659058,-0.015910150455056282,-0.07748940587043762,-0.07077988982200623,-0.01923695576351747,-0.06589627265930176,-0.0634448230266571,-0.019838703768073174,-0.053688764572143555,-0.04648831486701965,-0.011228498043237778,-0.0875246524810791,-0.052427709102630615,-0.016853857757268997,-0.0808914303779602,-0.04221463203430176,-0.016698727356015297,-0.06814533472061157,-0.038013190031051636,-0.015187186160801502,-0.05756175518035889,-0.020903170108795166,-0.01410324868720636,-0.08204030990600586,-0.019076257944107056,-0.01804459092181787,-0.07432794570922852,-0.011881262063980103,-0.014046931611119362,-0.06325143575668335,-0.010654985904693604,-0.010492248432456108,-0.058568716049194336,0.005424141883850098,-0.016845798091708275,-0.07587924599647522,0.005736052989959717,-0.01834458668690786,-0.06879657506942749,0.01016494631767273,-0.013394257025538536,-0.059729039669036865,0.01110503077507019,-0.008725541615604016
NEFES_DARLIGI,0.0,0.0,0.0,-0.011420011520385742,-0.03481942415237427,0.0031553989292802953,-0.0314939022064209,-0.06200885772705078,0.0016356638416397118,-0.05281704664230347,-0.06815105676651001,-0.0008439347829920507,-0.06890749931335449,-0.06049579381942749,-0.0032851944661018706,-0.04704219102859497,-0.07380571961402893,-0.008202225387307749,-0.08207786083221436,-0.09025317430496216,-0.015867096789392576,-0.09022921323776245,-0.07449397444725037,-0.018201045178088293,-0.08469828963279724,-0.06246018409729004,-0.01830851421526347,-0.054901063442230225,-0.05277872085571289,-0.012884402133735762,-0.09169986844062805,-0.05850455164909363,-0.01852356777361308,-0.08855894207954407,-0.042607665061950684,-0.016545026980551825,-0.07685777544975281,-0.03692883253097534,-0.013845084652515993,-0.059301674365997314,-0.027318447828292847,-0.016964930527123556,-0.08865463733673096,-0.023479044437408447,-0.020001388572367773,-0.08106493949890137,-0.013015955686569214,-0.014435999512883768,-0.06907087564468384,-0.012234926223754883,-0.01031739399603282,-0.06072390079498291,-0.0007596313953399658,-0.020780015222939596,-0.0794062614440918,0.005783438682556152,-0.02206928045323764,-0.07374143600463867,0.01074877381324768,-0.017142686479004965,-0.0647314190864563,0.009720295667648315,-0.01268389862796937
NEFES_DARLIGI,0.0,0.0,0.0,-0.0150412917137146,-0.03671935200691223,0.0038961456915416193,-0.0375102162361145,-0.06065160036087036,0.001730311272112317,-0.05753028392791748,-0.06241631507873535,-0.0020644067959807444,-0.071952223777771,-0.049593567848205566,-0.005979893653275781,-0.0521090030670166,-0.07561060786247253,-0.00675079638007503,-0.0875670313835144,-0.08326292037963867,-0.0140606783503614,-0.08476701378822327,-0.06459814310073853,-0.017138822394045405,-0.07324367761611938,-0.05727773904800415,-0.018182857351931148,-0.05742889642715454,-0.052615731954574585,-0.012622499296995215,-0.09374311566352844,-0.05705869197845459,-0.017855581285985522,-0.08902424573898315,-0.040461182594299316,-0.017085342126520686,-0.07655060291290283,-0.034626930952072144,-0.015719952451618724,-0.059609949588775635,-0.02557334303855896,-0.017844390513928943,-0.09022542834281921,-0.025431275367736816,-0.021163408103021197,-0.08337828516960144,-0.013645708560943604,-0.016768323647411876,-0.07072365283966064,-0.010120630264282227,-0.013495223986538463,-0.0591280460357666,0.0018460750579833984,-0.02265846954527717,-0.08143746852874756,0.0025576353073120117,-0.024160413461359553,-0.07607454061508179,0.008299529552459717,-0.019047012942465358,-0.06558042764663696,0.009888708591461182,-0.014575678313704543
NEFES_DARLIGI,0.0,0.0,0.0,-0.004829466342926025,-0.03012216091156006,-0.001525836888351506,-0.02352142333984375,-0.051850467920303345,-0.0026867895001778663,-0.044053733348846436,-0.052830517292022705,-0.0038814584339270652,-0.05874571204185486,-0.04525330662727356,-0.004788991770357853,-0.0409359335899353,-0.06154048442840576,-0.004900878070504433,-0.06735208630561829,-0.06077861785888672,-0.011117964292527205,-0.06403189897537231,-0.048757076263427734,-0.01423336123919583,-0.05248582363128662,-0.04406243562698364,-0.015066704953671461,-0.048197805881500244,-0.0398196280002594,-0.006302915288717514,-0.07295876741409302,-0.03800332546234131,-0.011311475428403384,-0.06736820936203003,-0.026235342025756836,-0.012026389370323187,-0.05572834610939026,-0.023040562868118286,-0.01125341771042443,-0.05252808332443237,-0.015280455350875854,-0.00791202137118674,-0.07212060689926147,-0.010679394006729126,-0.012116329985321528,-0.06569331884384155,-0.0016341805458068848,-0.010351913290680415,-0.05546942353248596,-0.0007024109363555908,-0.008215359652997023,-0.05368146300315857,0.00951606035232544,-0.009432028288603789,-0.06713107228279114,0.012001395225524902,-0.012094772661686903,-0.06069263815879822,0.01806163787841797,-0.009507517571211821,-0.05181717872619629,0.018318235874176025,-0.006427237539202935
NEFES_DARLIGI,0.0,0.0,0.0,-0.01583307981491089,-0.03871336579322815,0.005855099205909653,-0.03499680757522583,-0.05805543065071106,0.005085340608893318,-0.05178755521774292,-0.05627194046974182,0.002123532026125474,-0.06288665533065796,-0.04162716865539551,-0.0009957953346386716,-0.05265998840332031,-0.07047379016876221,0.0011427657688543036,-0.080039381980896,-0.07182100415229797,-0.0030585207035258577,-0.07497218251228333,-0.05618727207183838,-0.0058804914345458315,-0.06455627083778381,-0.05080375075340271,-0.007396576086939888,-0.05952876806259155,-0.04929417371749878,-0.00419274028292449,-0.08279073238372803,-0.046225130558013916,-0.005636235325546579,-0.07597997784614563,-0.03382056951522827,-0.00510229691764863,-0.06521499156951904,-0.032598525285720825,-0.004866431559385376,-0.06304407119750977,-0.025203078985214233,-0.009011730178208666,-0.07903388142585754,-0.02031084895133972,-0.008113881199570017,-0.07161429524421692,-0.011663615703582764,-0.004446758049489574,-0.06204557418823242,-0.011687755584716797,-0.002909726555408554,-0.06424906849861145,-0.001681983470916748,-0.013617015070231275,-0.07382884621620178,0.0018633008003234863,-0.011076698637516813,-0.06616711616516113,0.007039070129394531,-0.005885523836077766,-0.05782318115234375,0.007309675216674805,-0.0021412969557061956
NEFES_DARLIGI,0.0,0.0,0.0,-0.013896346092224121,-0.037289202213287354,0.0037314248332549482,-0.031484901905059814,-0.05805036425590515,0.001538140263015464,-0.050122857093811035,-0.05858317017555237,-0.0024979201549868435,-0.062200844287872314,-0.04559287428855896,-0.0065910607515107245,-0.04881638288497925,-0.07090616226196289,-0.0024914551465045065,-0.07894754409790039,-0.07016229629516602,-0.009345870552046165,-0.07435786724090576,-0.05626875162124634,-0.013613843446059093,-0.06180894374847412,-0.05121737718582153,-0.015499016357047424,-0.05527091026306152,-0.04865407943725586,-0.007568255619538888,-0.08143213391304016,-0.04517003893852234,-0.011504923080487117,-0.0750361979007721,-0.03244546055793762,-0.011941644450111255,-0.06277066469192505,-0.02957981824874878,-0.011900806886536941,-0.05880075693130493,-0.02324962615966797,-0.012343886395377979,-0.07830613851547241,-0.019111335277557373,-0.014236441900415286,-0.07168811559677124,-0.00908595323562622,-0.010804765944762096,-0.0607876181602478,-0.007291555404663086,-0.008701689628345832,-0.06001371145248413,0.0022999048233032227,-0.016958937135918006,-0.07316744327545166,0.00466465950012207,-0.017067330045087203,-0.06612375378608704,0.010912299156188965,-0.012229438026828632,-0.05652356147766113,0.012118160724639893,-0.008197433402223453
NEFES_DARLIGI,0.0,0.0,0.0,-0.008199334144592285,-0.03560525178909302,0.0007914812306069052,-0.02372109889984131,-0.06853649020195007,-0.001741562329499402,-0.04254394769668579,-0.0833311676979065,-0.004918218648327866,-0.05736410617828369,-0.07635214924812317,-0.0078472481689289,-0.046537816524505615,-0.07459527254104614,-0.009539855236454287,-0.08308711647987366,-0.07861605286598206,-0.0162949856019452,-0.07804363965988159,-0.06399083137512207,-0.019160091469331064,-0.06494808197021484,-0.05868598818778992,-0.020152339304132738,-0.05232274532318115,-0.05075910687446594,-0.013449263351304808,-0.08770275115966797,-0.05223965644836426,-0.018317058274789133,-0.07996347546577454,-0.03978821635246277,-0.017716189438743868,-0.06642264127731323,-0.03589758276939392,-0.01676853891675023,-0.055788636207580566,-0.02377718687057495,-0.01684980239932088,-0.08513292670249939,-0.02313399314880371,-0.020097268337650576,-0.07644963264465332,-0.01420852541923523,-0.015485901909215727,-0.06346780061721802,-0.011641621589660645,-0.012308546865625658,-0.05708354711532593,0.004316806793212891,-0.0201316043383315,-0.07557514309883118,0.005689382553100586,-0.022410485485835352,-0.06778198480606079,0.010273456573486328,-0.018040464783354082,-0.05765736103057861,0.011045098304748535,-0.014160615915699282
NEFES_DARLIGI,0.0,0.0,0.0,-0.008848726749420166,-0.036642104387283325,0.0030012169995714544,-0.025330781936645508,-0.06875497102737427,0.0014630468472276448,-0.04337972402572632,-0.08439317345619202,-0.001071385489460397,-0.05947160720825195,-0.07957589626312256,-0.003726061000172365,-0.04771798849105835,-0.07230928540229797,-0.00888570750566231,-0.08337220549583435,-0.09059324860572815,-0.016848162547368872,-0.09153708815574646,-0.07650172710418701,-0.01933263687850939,-0.0864500105381012,-0.0646204948425293,-0.01937955504717337,-0.05395066738128662,-0.049700409173965454,-0.013828510217983592,-0.0928092896938324,-0.05939936637878418,-0.02022350838841902,-0.08941757678985596,-0.044344186782836914,-0.01820063105287062,-0.0771465003490448,-0.03814011812210083,-0.015386636168379653,-0.057118356227874756,-0.02243441343307495,-0.01817108391286837,-0.09123238921165466,-0.025451719760894775,-0.023186680660266745,-0.0832282304763794,-0.015677720308303833,-0.017028177887816298,-0.06980329751968384,-0.0132485032081604,-0.011864515752215254,-0.05717968940734863,0.005904704332351685,-0.02206926307143675,-0.08020797371864319,0.005081444978713989,-0.025141090885419715,-0.07359009981155396,0.008009105920791626,-0.01950508987965094,-0.06245523691177368,0.0076573193073272705,-0.014140190356094706
NEFES_DARLIGI,0.0,0.0,0.0,-0.004764258861541748,-0.027068912982940674,-0.0023078914390843863,-0.020062148571014404,-0.05256807804107666,-0.004145079118568873,-0.039977312088012695,-0.059633612632751465,-0.006159852550734257,-0.055452585220336914,-0.055122971534729004,-0.008051962417919611,-0.03639066219329834,-0.060068100690841675,-0.007818921295363879,-0.06777259707450867,-0.059421271085739136,-0.01492878684159038,-0.06732955574989319,-0.04678568243980408,-0.018399274734218096,-0.056683361530303955,-0.04038152098655701,-0.01946515293176887,-0.042105913162231445,-0.041344523429870605,-0.009549459268708205,-0.07341951131820679,-0.041832029819488525,-0.015561747190911746,-0.07125213742256165,-0.029315978288650513,-0.01678081491347072,-0.060686469078063965,-0.023603200912475586,-0.016479438928325152,-0.046180546283721924,-0.019062310457229614,-0.011462350202162241,-0.07454538345336914,-0.017521023750305176,-0.01761733443792579,-0.07057631015777588,-0.007569819688796997,-0.016194701952297663,-0.059291839599609375,-0.004188895225524902,-0.013876270329017615,-0.04888021945953369,0.005017369985580444,-0.013265511778552508,-0.07023337483406067,0.006203681230545044,-0.018813052040894007,-0.06686091423034668,0.012034744024276733,-0.01738838368411777,-0.056929707527160645,0.014624148607254028,-0.014722144057412123
NEFES_DARLIGI,0.0,0.0,0.0,-0.01402956247329712,-0.04020112752914429,0.0032178124582600276,-0.03494685888290405,-0.06281694769859314,0.0013578996930476706,-0.05428069829940796,-0.06126478314399719,-0.002109199698807629,-0.06700778007507324,-0.04673317074775696,-0.005795774219350847,-0.053462088108062744,-0.07594755291938782,-0.0031039714177865108,-0.08287051320075989,-0.07295292615890503,-0.008381919638978275,-0.07780018448829651,-0.05666181445121765,-0.011695312039719852,-0.0668911337852478,-0.05277058482170105,-0.013600648084448608,-0.059657156467437744,-0.05182844400405884,-0.008041257673667701,-0.08957773447036743,-0.048720210790634155,-0.011704326310919555,-0.08280083537101746,-0.03463450074195862,-0.011505867989527019,-0.07038122415542603,-0.03164514899253845,-0.010973960796164306,-0.0623587965965271,-0.024914920330047607,-0.012534990610348018,-0.08793440461158752,-0.021458745002746582,-0.014748388604985507,-0.08011525869369507,-0.012141019105911255,-0.011356146709786685,-0.0682341456413269,-0.011300772428512573,-0.009064443113075527,-0.06214362382888794,0.001712203025817871,-0.016771776305304797,-0.07912018895149231,0.0040174126625061035,-0.017510594503747257,-0.07212048768997192,0.007948040962219238,-0.013031051197813781,-0.06201738119125366,0.007823705673217773,-0.009196368681060108
NEFES_DARLIGI,0.0,0.0,0.0,-0.005154311656951904,-0.029651165008544922,-0.0021068298843403,-0.02191483974456787,-0.051625579595565796,-0.004516800039326085,-0.042412638664245605,-0.054412662982940674,-0.006737513107125892,-0.05636453628540039,-0.04520469903945923,-0.008731316414539947,-0.03845733404159546,-0.06263965368270874,-0.00615576478919877,-0.06279689073562622,-0.0525871217250824,-0.013024774019484653,-0.05709123611450195,-0.04183220863342285,-0.01755161547369255,-0.046127140522003174,-0.039402276277542114,-0.019643265393440856,-0.04542350769042969,-0.041600167751312256,-0.007439824857627286,-0.06638839840888977,-0.033698707818984985,-0.012080048781697883,-0.059503018856048584,-0.02425500750541687,-0.013283067953651084,-0.04865121841430664,-0.022439658641815186,-0.013591888000135555,-0.04949331283569336,-0.0180361270904541,-0.00886430369025959,-0.06547489762306213,-0.011470913887023926,-0.0128117619202186,-0.05879047513008118,-0.0044300854206085205,-0.010792511154775752,-0.049009859561920166,-0.003850400447845459,-0.008945033524994983,-0.05082958936691284,0.005644261837005615,-0.010371306550567283,-0.061542004346847534,0.008523166179656982,-0.013066341739957466,-0.05510073900222778,0.013587892055511475,-0.010388468962972297,-0.0469588041305542,0.014266908168792725,-0.007427581225400104
